"BZ3 Nonlinear Vehicle Dynamics Simulation Constant Steer Ramp Speed Test  WB=2745 mm"
"TIME, sec";"SPEED, kph";"YAWVEL, deg/sec";                 ;
7.820    ;48.151   ;6.261     
7.830    ;48.187   ;6.264     
7.840    ;48.223   ;6.268     
7.850    ;48.259   ;6.271     
7.860    ;48.295   ;6.275     
7.870    ;48.331   ;6.279     
7.880    ;48.367   ;6.282     
7.890    ;48.403   ;6.286     
7.900    ;48.439   ;6.290     
7.910    ;48.475   ;6.293     
7.920    ;48.511   ;6.297     
7.930    ;48.547   ;6.300     
7.940    ;48.583   ;6.304     
7.950    ;48.619   ;6.308     
7.960    ;48.655   ;6.311     
7.970    ;48.691   ;6.315     
7.980    ;48.727   ;6.318     
7.990    ;48.763   ;6.322     
8.000    ;48.799   ;6.326     
8.010    ;48.835   ;6.329     
8.020    ;48.871   ;6.333     
8.030    ;48.907   ;6.336     
8.040    ;48.943   ;6.340     
8.050    ;48.979   ;6.344     
8.060    ;49.015   ;6.347     
8.070    ;49.051   ;6.351     
8.080    ;49.087   ;6.354     
8.090    ;49.123   ;6.358     
8.100    ;49.159   ;6.362     
8.110    ;49.195   ;6.365     
8.120    ;49.231   ;6.369     
8.130    ;49.267   ;6.372     
8.140    ;49.303   ;6.376     
8.150    ;49.339   ;6.380     
8.160    ;49.375   ;6.383     
8.170    ;49.411   ;6.387     
8.180    ;49.447   ;6.390     
8.190    ;49.483   ;6.394     
8.200    ;49.519   ;6.397     
8.210    ;49.555   ;6.401     
8.220    ;49.591   ;6.405     
8.230    ;49.627   ;6.408     
8.240    ;49.663   ;6.412     
8.250    ;49.699   ;6.415     
8.260    ;49.735   ;6.419     
8.270    ;49.771   ;6.422     
8.280    ;49.807   ;6.426     
8.290    ;49.843   ;6.429     
8.300    ;49.879   ;6.433     
8.310    ;49.915   ;6.437     
8.320    ;49.951   ;6.440     
8.330    ;49.987   ;6.444     
8.340    ;50.023   ;6.447     
8.350    ;50.059   ;6.451     
8.360    ;50.095   ;6.454     
8.370    ;50.131   ;6.458     
8.380    ;50.167   ;6.461     
8.390    ;50.203   ;6.465     
8.400    ;50.239   ;6.469     
8.410    ;50.275   ;6.472     
8.420    ;50.311   ;6.476     
8.430    ;50.347   ;6.479     
8.440    ;50.383   ;6.483     
8.450    ;50.419   ;6.486     
8.460    ;50.455   ;6.490     
8.470    ;50.491   ;6.493     
8.480    ;50.527   ;6.497     
8.490    ;50.563   ;6.500     
8.500    ;50.599   ;6.504     
8.510    ;50.635   ;6.507     
8.520    ;50.671   ;6.511     
8.530    ;50.707   ;6.514     
8.540    ;50.743   ;6.518     
8.550    ;50.779   ;6.521     
8.560    ;50.815   ;6.525     
8.570    ;50.851   ;6.528     
8.580    ;50.887   ;6.532     
8.590    ;50.923   ;6.536     
8.600    ;50.959   ;6.539     
8.610    ;50.995   ;6.543     
8.620    ;51.031   ;6.546     
8.630    ;51.067   ;6.550     
8.640    ;51.103   ;6.553     
8.650    ;51.139   ;6.557     
8.660    ;51.175   ;6.560     
8.670    ;51.211   ;6.564     
8.680    ;51.247   ;6.567     
8.690    ;51.283   ;6.571     
8.700    ;51.319   ;6.574     
8.710    ;51.355   ;6.578     
8.720    ;51.391   ;6.581     
8.730    ;51.427   ;6.585     
8.740    ;51.463   ;6.588     
8.750    ;51.499   ;6.591     
8.760    ;51.535   ;6.595     
8.770    ;51.571   ;6.598     
8.780    ;51.607   ;6.602     
8.790    ;51.643   ;6.605     
8.800    ;51.679   ;6.609     
8.810    ;51.715   ;6.612     
8.820    ;51.751   ;6.616     
8.830    ;51.787   ;6.619     
8.840    ;51.823   ;6.623     
8.850    ;51.859   ;6.626     
8.860    ;51.895   ;6.630     
8.870    ;51.931   ;6.633     
8.880    ;51.967   ;6.637     
8.890    ;52.003   ;6.640     
8.900    ;52.039   ;6.644     
8.910    ;52.075   ;6.647     
8.920    ;52.111   ;6.651     
8.930    ;52.147   ;6.654     
8.940    ;52.183   ;6.657     
8.950    ;52.219   ;6.661     
8.960    ;52.255   ;6.664     
8.970    ;52.291   ;6.668     
8.980    ;52.327   ;6.671     
8.990    ;52.363   ;6.675     
9.000    ;52.399   ;6.678     
9.010    ;52.435   ;6.682     
9.020    ;52.471   ;6.685     
9.030    ;52.507   ;6.688     
9.040    ;52.543   ;6.692     
9.050    ;52.579   ;6.695     
9.060    ;52.615   ;6.699     
9.070    ;52.651   ;6.702     
9.080    ;52.687   ;6.706     
9.090    ;52.723   ;6.709     
9.100    ;52.759   ;6.712     
9.110    ;52.795   ;6.716     
9.120    ;52.831   ;6.719     
9.130    ;52.867   ;6.723     
9.140    ;52.903   ;6.726     
9.150    ;52.939   ;6.730     
9.160    ;52.975   ;6.733     
9.170    ;53.011   ;6.736     
9.180    ;53.047   ;6.740     
9.190    ;53.083   ;6.743     
9.200    ;53.119   ;6.747     
9.210    ;53.155   ;6.750     
9.220    ;53.191   ;6.753     
9.230    ;53.227   ;6.757     
9.240    ;53.263   ;6.760     
9.250    ;53.299   ;6.764     
9.260    ;53.335   ;6.767     
9.270    ;53.371   ;6.770     
9.280    ;53.407   ;6.774     
9.290    ;53.443   ;6.777     
9.300    ;53.479   ;6.781     
9.310    ;53.515   ;6.784     
9.320    ;53.551   ;6.787     
9.330    ;53.587   ;6.791     
9.340    ;53.623   ;6.794     
9.350    ;53.659   ;6.798     
9.360    ;53.695   ;6.801     
9.370    ;53.731   ;6.804     
9.380    ;53.767   ;6.808     
9.390    ;53.803   ;6.811     
9.400    ;53.839   ;6.815     
9.410    ;53.875   ;6.818     
9.420    ;53.911   ;6.821     
9.430    ;53.947   ;6.825     
9.440    ;53.983   ;6.828     
9.450    ;54.019   ;6.832     
9.460    ;54.055   ;6.835     
9.470    ;54.091   ;6.838     
9.480    ;54.127   ;6.842     
9.490    ;54.163   ;6.845     
9.500    ;54.199   ;6.848     
9.510    ;54.235   ;6.852     
9.520    ;54.271   ;6.855     
9.530    ;54.307   ;6.859     
9.540    ;54.343   ;6.862     
9.550    ;54.379   ;6.865     
9.560    ;54.415   ;6.869     
9.570    ;54.451   ;6.872     
9.580    ;54.487   ;6.875     
9.590    ;54.523   ;6.879     
9.600    ;54.559   ;6.882     
9.610    ;54.595   ;6.885     
9.620    ;54.631   ;6.889     
9.630    ;54.667   ;6.892     
9.640    ;54.703   ;6.895     
9.650    ;54.739   ;6.899     
9.660    ;54.775   ;6.902     
9.670    ;54.811   ;6.906     
9.680    ;54.847   ;6.909     
9.690    ;54.883   ;6.912     
9.700    ;54.919   ;6.916     
9.710    ;54.955   ;6.919     
9.720    ;54.991   ;6.922     
9.730    ;55.027   ;6.926     
9.740    ;55.063   ;6.929     
9.750    ;55.099   ;6.932     
9.760    ;55.135   ;6.936     
9.770    ;55.171   ;6.939     
9.780    ;55.207   ;6.942     
9.790    ;55.243   ;6.946     
9.800    ;55.279   ;6.949     
9.810    ;55.315   ;6.952     
9.820    ;55.351   ;6.956     
9.830    ;55.387   ;6.959     
9.840    ;55.423   ;6.962     
9.850    ;55.459   ;6.966     
9.860    ;55.495   ;6.969     
9.870    ;55.531   ;6.972     
9.880    ;55.567   ;6.976     
9.890    ;55.603   ;6.979     
9.900    ;55.639   ;6.982     
9.910    ;55.675   ;6.985     
9.920    ;55.711   ;6.989     
9.930    ;55.747   ;6.992     
9.940    ;55.783   ;6.995     
9.950    ;55.819   ;6.999     
9.960    ;55.855   ;7.002     
9.970    ;55.891   ;7.005     
9.980    ;55.927   ;7.009     
9.990    ;55.963   ;7.012     
10.000   ;55.999   ;7.015     
10.010   ;56.035   ;7.018     
10.020   ;56.071   ;7.022     
10.030   ;56.107   ;7.025     
10.040   ;56.143   ;7.028     
10.050   ;56.179   ;7.032     
10.060   ;56.215   ;7.035     
10.070   ;56.251   ;7.038     
10.080   ;56.287   ;7.042     
10.090   ;56.323   ;7.045     
10.100   ;56.359   ;7.048     
10.110   ;56.395   ;7.051     
10.120   ;56.431   ;7.055     
10.130   ;56.467   ;7.058     
10.140   ;56.503   ;7.061     
10.150   ;56.539   ;7.064     
10.160   ;56.575   ;7.068     
10.170   ;56.611   ;7.071     
10.180   ;56.647   ;7.074     
10.190   ;56.683   ;7.078     
10.200   ;56.719   ;7.081     
10.210   ;56.755   ;7.084     
10.220   ;56.791   ;7.087     
10.230   ;56.827   ;7.091     
10.240   ;56.863   ;7.094     
10.250   ;56.899   ;7.097     
10.260   ;56.935   ;7.100     
10.270   ;56.971   ;7.104     
10.280   ;57.007   ;7.107     
10.290   ;57.043   ;7.110     
10.300   ;57.079   ;7.113     
10.310   ;57.115   ;7.117     
10.320   ;57.151   ;7.120     
10.330   ;57.187   ;7.123     
10.340   ;57.223   ;7.126     
10.350   ;57.259   ;7.130     
10.360   ;57.295   ;7.133     
10.370   ;57.331   ;7.136     
10.380   ;57.367   ;7.139     
10.390   ;57.403   ;7.143     
10.400   ;57.439   ;7.146     
10.410   ;57.475   ;7.149     
10.420   ;57.511   ;7.152     
10.430   ;57.547   ;7.156     
10.440   ;57.583   ;7.159     
10.450   ;57.619   ;7.162     
10.460   ;57.655   ;7.165     
10.470   ;57.691   ;7.169     
10.480   ;57.727   ;7.172     
10.490   ;57.763   ;7.175     
10.500   ;57.799   ;7.178     
10.510   ;57.835   ;7.181     
10.520   ;57.871   ;7.185     
10.530   ;57.907   ;7.188     
10.540   ;57.943   ;7.191     
10.550   ;57.979   ;7.194     
10.560   ;58.015   ;7.198     
10.570   ;58.051   ;7.201     
10.580   ;58.087   ;7.204     
10.590   ;58.123   ;7.207     
10.600   ;58.159   ;7.210     
10.610   ;58.195   ;7.214     
10.620   ;58.231   ;7.217     
10.630   ;58.267   ;7.220     
10.640   ;58.303   ;7.223     
10.650   ;58.339   ;7.226     
10.660   ;58.375   ;7.230     
10.670   ;58.411   ;7.233     
10.680   ;58.447   ;7.236     
10.690   ;58.483   ;7.239     
10.700   ;58.519   ;7.242     
10.710   ;58.555   ;7.246     
10.720   ;58.591   ;7.249     
10.730   ;58.627   ;7.252     
10.740   ;58.663   ;7.255     
10.750   ;58.699   ;7.258     
10.760   ;58.735   ;7.262     
10.770   ;58.771   ;7.265     
10.780   ;58.807   ;7.268     
10.790   ;58.843   ;7.271     
10.800   ;58.879   ;7.274     
10.810   ;58.915   ;7.277     
10.820   ;58.951   ;7.281     
10.830   ;58.987   ;7.284     
10.840   ;59.023   ;7.287     
10.850   ;59.059   ;7.290     
10.860   ;59.095   ;7.293     
10.870   ;59.131   ;7.297     
10.880   ;59.167   ;7.300     
10.890   ;59.203   ;7.303     
10.900   ;59.239   ;7.306     
10.910   ;59.275   ;7.309     
10.920   ;59.311   ;7.312     
10.930   ;59.347   ;7.316     
10.940   ;59.383   ;7.319     
10.950   ;59.419   ;7.322     
10.960   ;59.455   ;7.325     
10.970   ;59.491   ;7.328     
10.980   ;59.527   ;7.331     
10.990   ;59.563   ;7.334     
11.000   ;59.599   ;7.338     
11.010   ;59.635   ;7.341     
11.020   ;59.671   ;7.344     
11.030   ;59.707   ;7.347     
11.040   ;59.743   ;7.350     
11.050   ;59.779   ;7.353     
11.060   ;59.815   ;7.356     
11.070   ;59.851   ;7.360     
11.080   ;59.887   ;7.363     
11.090   ;59.923   ;7.366     
11.100   ;59.959   ;7.369     
11.110   ;59.995   ;7.372     
11.120   ;60.031   ;7.375     
11.130   ;60.067   ;7.378     
11.140   ;60.103   ;7.382     
11.150   ;60.139   ;7.385     
11.160   ;60.175   ;7.388     
11.170   ;60.211   ;7.391     
11.180   ;60.247   ;7.394     
11.190   ;60.283   ;7.397     
11.200   ;60.319   ;7.400     
11.210   ;60.355   ;7.403     
11.220   ;60.391   ;7.407     
11.230   ;60.427   ;7.410     
11.240   ;60.463   ;7.413     
11.250   ;60.499   ;7.416     
11.260   ;60.535   ;7.419     
11.270   ;60.571   ;7.422     
11.280   ;60.607   ;7.425     
11.290   ;60.643   ;7.428     
11.300   ;60.679   ;7.431     
11.310   ;60.715   ;7.435     
11.320   ;60.751   ;7.438     
11.330   ;60.787   ;7.441     
11.340   ;60.823   ;7.444     
11.350   ;60.859   ;7.447     
11.360   ;60.895   ;7.450     
11.370   ;60.931   ;7.453     
11.380   ;60.967   ;7.456     
11.390   ;61.003   ;7.459     
11.400   ;61.039   ;7.462     
11.410   ;61.075   ;7.466     
11.420   ;61.111   ;7.469     
11.430   ;61.147   ;7.472     
11.440   ;61.183   ;7.475     
11.450   ;61.219   ;7.478     
11.460   ;61.255   ;7.481     
11.470   ;61.291   ;7.484     
11.480   ;61.327   ;7.487     
11.490   ;61.363   ;7.490     
11.500   ;61.399   ;7.493     
11.510   ;61.435   ;7.496     
11.520   ;61.471   ;7.499     
11.530   ;61.507   ;7.503     
11.540   ;61.543   ;7.506     
11.550   ;61.579   ;7.509     
11.560   ;61.615   ;7.512     
11.570   ;61.651   ;7.515     
11.580   ;61.687   ;7.518     
11.590   ;61.723   ;7.521     
11.600   ;61.759   ;7.524     
11.610   ;61.795   ;7.527     
11.620   ;61.831   ;7.530     
11.630   ;61.867   ;7.533     
11.640   ;61.903   ;7.536     
11.650   ;61.939   ;7.539     
11.660   ;61.975   ;7.542     
11.670   ;62.011   ;7.545     
11.680   ;62.047   ;7.549     
11.690   ;62.083   ;7.552     
11.700   ;62.119   ;7.555     
11.710   ;62.155   ;7.558     
11.720   ;62.191   ;7.561     
11.730   ;62.227   ;7.564     
11.740   ;62.263   ;7.567     
11.750   ;62.299   ;7.570     
11.760   ;62.335   ;7.573     
11.770   ;62.371   ;7.576     
11.780   ;62.407   ;7.579     
11.790   ;62.443   ;7.582     
11.800   ;62.479   ;7.585     
11.810   ;62.515   ;7.588     
11.820   ;62.551   ;7.591     
11.830   ;62.587   ;7.594     
11.840   ;62.623   ;7.597     
11.850   ;62.659   ;7.600     
11.860   ;62.695   ;7.603     
11.870   ;62.731   ;7.606     
11.880   ;62.767   ;7.609     
11.890   ;62.803   ;7.612     
11.900   ;62.839   ;7.615     
11.910   ;62.875   ;7.618     
11.920   ;62.911   ;7.621     
11.930   ;62.947   ;7.624     
11.940   ;62.983   ;7.627     
11.950   ;63.019   ;7.630     
11.960   ;63.055   ;7.633     
11.970   ;63.091   ;7.636     
11.980   ;63.127   ;7.639     
11.990   ;63.163   ;7.642     
12.000   ;63.199   ;7.645     
12.010   ;63.235   ;7.648     
12.020   ;63.271   ;7.651     
12.030   ;63.307   ;7.654     
12.040   ;63.343   ;7.657     
12.050   ;63.379   ;7.660     
12.060   ;63.415   ;7.663     
12.070   ;63.451   ;7.666     
12.080   ;63.487   ;7.669     
12.090   ;63.523   ;7.672     
12.100   ;63.559   ;7.675     
12.110   ;63.595   ;7.678     
12.120   ;63.631   ;7.681     
12.130   ;63.667   ;7.684     
12.140   ;63.703   ;7.687     
12.150   ;63.739   ;7.690     
12.160   ;63.775   ;7.693     
12.170   ;63.811   ;7.696     
12.180   ;63.847   ;7.699     
12.190   ;63.883   ;7.702     
12.200   ;63.919   ;7.705     
12.210   ;63.955   ;7.708     
12.220   ;63.991   ;7.711     
12.230   ;64.027   ;7.714     
12.240   ;64.063   ;7.717     
12.250   ;64.099   ;7.720     
12.260   ;64.135   ;7.723     
12.270   ;64.171   ;7.726     
12.280   ;64.207   ;7.729     
12.290   ;64.243   ;7.732     
12.300   ;64.279   ;7.735     
12.310   ;64.315   ;7.738     
12.320   ;64.351   ;7.741     
12.330   ;64.387   ;7.744     
12.340   ;64.423   ;7.747     
12.350   ;64.459   ;7.750     
12.360   ;64.495   ;7.753     
12.370   ;64.531   ;7.756     
12.380   ;64.567   ;7.759     
12.390   ;64.603   ;7.762     
12.400   ;64.639   ;7.765     
12.410   ;64.675   ;7.768     
12.420   ;64.711   ;7.770     
12.430   ;64.747   ;7.773     
12.440   ;64.783   ;7.776     
12.450   ;64.819   ;7.779     
12.460   ;64.855   ;7.782     
12.470   ;64.891   ;7.785     
12.480   ;64.927   ;7.788     
12.490   ;64.963   ;7.791     
12.500   ;64.999   ;7.794     
12.510   ;65.035   ;7.797     
12.520   ;65.071   ;7.800     
12.530   ;65.107   ;7.803     
12.540   ;65.143   ;7.806     
12.550   ;65.179   ;7.809     
12.560   ;65.215   ;7.812     
12.570   ;65.251   ;7.814     
12.580   ;65.287   ;7.817     
12.590   ;65.323   ;7.820     
12.600   ;65.359   ;7.823     
12.610   ;65.395   ;7.826     
12.620   ;65.431   ;7.829     
12.630   ;65.467   ;7.832     
12.640   ;65.503   ;7.835     
12.650   ;65.539   ;7.838     
12.660   ;65.575   ;7.841     
12.670   ;65.611   ;7.844     
12.680   ;65.647   ;7.847     
12.690   ;65.683   ;7.849     
12.700   ;65.719   ;7.852     
12.710   ;65.755   ;7.855     
12.720   ;65.791   ;7.858     
12.730   ;65.827   ;7.861     
12.740   ;65.863   ;7.864     
12.750   ;65.899   ;7.867     
12.760   ;65.935   ;7.870     
12.770   ;65.971   ;7.873     
12.780   ;66.007   ;7.876     
12.790   ;66.043   ;7.879     
12.800   ;66.079   ;7.881     
12.810   ;66.115   ;7.884     
12.820   ;66.151   ;7.887     
12.830   ;66.187   ;7.890     
12.840   ;66.223   ;7.893     
12.850   ;66.259   ;7.896     
12.860   ;66.295   ;7.899     
12.870   ;66.331   ;7.902     
12.880   ;66.367   ;7.905     
12.890   ;66.403   ;7.907     
12.900   ;66.439   ;7.910     
12.910   ;66.475   ;7.913     
12.920   ;66.511   ;7.916     
12.930   ;66.547   ;7.919     
12.940   ;66.583   ;7.922     
12.950   ;66.619   ;7.925     
12.960   ;66.655   ;7.928     
12.970   ;66.691   ;7.930     
12.980   ;66.727   ;7.933     
12.990   ;66.763   ;7.936     
13.000   ;66.799   ;7.939     
13.010   ;66.835   ;7.942     
13.020   ;66.871   ;7.945     
13.030   ;66.907   ;7.948     
13.040   ;66.943   ;7.950     
13.050   ;66.979   ;7.953     
13.060   ;67.015   ;7.956     
13.070   ;67.051   ;7.959     
13.080   ;67.087   ;7.962     
13.090   ;67.123   ;7.965     
13.100   ;67.159   ;7.968     
13.110   ;67.195   ;7.970     
13.120   ;67.231   ;7.973     
13.130   ;67.267   ;7.976     
13.140   ;67.303   ;7.979     
13.150   ;67.339   ;7.982     
13.160   ;67.375   ;7.985     
13.170   ;67.411   ;7.987     
13.180   ;67.447   ;7.990     
13.190   ;67.483   ;7.993     
13.200   ;67.519   ;7.996     
13.210   ;67.555   ;7.999     
13.220   ;67.591   ;8.002     
13.230   ;67.627   ;8.004     
13.240   ;67.663   ;8.007     
13.250   ;67.699   ;8.010     
13.260   ;67.735   ;8.013     
13.270   ;67.771   ;8.016     
13.280   ;67.807   ;8.019     
13.290   ;67.843   ;8.021     
13.300   ;67.879   ;8.024     
13.310   ;67.915   ;8.027     
13.320   ;67.951   ;8.030     
13.330   ;67.987   ;8.033     
13.340   ;68.023   ;8.036     
13.350   ;68.059   ;8.038     
13.360   ;68.095   ;8.041     
13.370   ;68.132   ;8.044     
13.380   ;68.168   ;8.047     
13.390   ;68.204   ;8.050     
13.400   ;68.240   ;8.052     
13.410   ;68.276   ;8.055     
13.420   ;68.312   ;8.058     
13.430   ;68.348   ;8.061     
13.440   ;68.384   ;8.064     
13.450   ;68.420   ;8.066     
13.460   ;68.456   ;8.069     
13.470   ;68.492   ;8.072     
13.480   ;68.528   ;8.075     
13.490   ;68.564   ;8.078     
13.500   ;68.600   ;8.080     
13.510   ;68.636   ;8.083     
13.520   ;68.672   ;8.086     
13.530   ;68.708   ;8.089     
13.540   ;68.744   ;8.092     
13.550   ;68.780   ;8.094     
13.560   ;68.816   ;8.097     
13.570   ;68.852   ;8.100     
13.580   ;68.888   ;8.103     
13.590   ;68.924   ;8.106     
13.600   ;68.960   ;8.108     
13.610   ;68.996   ;8.111     
13.620   ;69.032   ;8.114     
13.630   ;69.068   ;8.117     
13.640   ;69.104   ;8.119     
13.650   ;69.140   ;8.122     
13.660   ;69.176   ;8.125     
13.670   ;69.212   ;8.128     
13.680   ;69.248   ;8.130     
13.690   ;69.284   ;8.133     
13.700   ;69.320   ;8.136     
13.710   ;69.356   ;8.139     
13.720   ;69.392   ;8.142     
13.730   ;69.428   ;8.144     
13.740   ;69.464   ;8.147     
13.750   ;69.500   ;8.150     
13.760   ;69.536   ;8.153     
13.770   ;69.572   ;8.155     
13.780   ;69.608   ;8.158     
13.790   ;69.644   ;8.161     
13.800   ;69.680   ;8.164     
13.810   ;69.716   ;8.166     
13.820   ;69.752   ;8.169     
13.830   ;69.788   ;8.172     
13.840   ;69.824   ;8.175     
13.850   ;69.860   ;8.177     
13.860   ;69.896   ;8.180     
13.870   ;69.932   ;8.183     
13.880   ;69.968   ;8.186     
13.890   ;70.004   ;8.188     
13.900   ;70.040   ;8.191     
13.910   ;70.076   ;8.194     
13.920   ;70.112   ;8.197     
13.930   ;70.148   ;8.199     
13.940   ;70.184   ;8.202     
13.950   ;70.220   ;8.205     
13.960   ;70.256   ;8.207     
13.970   ;70.292   ;8.210     
13.980   ;70.328   ;8.213     
13.990   ;70.364   ;8.216     
14.000   ;70.400   ;8.218     
14.010   ;70.436   ;8.221     
14.020   ;70.472   ;8.224     
14.030   ;70.508   ;8.227     
14.040   ;70.544   ;8.229     
14.050   ;70.580   ;8.232     
14.060   ;70.616   ;8.235     
14.070   ;70.652   ;8.237     
14.080   ;70.688   ;8.240     
14.090   ;70.724   ;8.243     
14.100   ;70.760   ;8.246     
14.110   ;70.796   ;8.248     
14.120   ;70.832   ;8.251     
14.130   ;70.868   ;8.254     
14.140   ;70.904   ;8.256     
14.150   ;70.940   ;8.259     
14.160   ;70.976   ;8.262     
14.170   ;71.012   ;8.264     
14.180   ;71.048   ;8.267     
14.190   ;71.084   ;8.270     
14.200   ;71.120   ;8.273     
14.210   ;71.156   ;8.275     
14.220   ;71.192   ;8.278     
14.230   ;71.228   ;8.281     
14.240   ;71.264   ;8.283     
14.250   ;71.300   ;8.286     
14.260   ;71.336   ;8.289     
14.270   ;71.372   ;8.291     
14.280   ;71.408   ;8.294     
14.290   ;71.444   ;8.297     
14.300   ;71.480   ;8.299     
14.310   ;71.516   ;8.302     
14.320   ;71.552   ;8.305     
14.330   ;71.588   ;8.308     
14.340   ;71.624   ;8.310     
14.350   ;71.660   ;8.313     
14.360   ;71.696   ;8.316     
14.370   ;71.732   ;8.318     
14.380   ;71.768   ;8.321     
14.390   ;71.804   ;8.324     
14.400   ;71.840   ;8.326     
14.410   ;71.876   ;8.329     
14.420   ;71.912   ;8.332     
14.430   ;71.948   ;8.334     
14.440   ;71.984   ;8.337     
14.450   ;72.020   ;8.340     
14.460   ;72.056   ;8.342     
14.470   ;72.092   ;8.345     
14.480   ;72.128   ;8.348     
14.490   ;72.164   ;8.350     
14.500   ;72.200   ;8.353     
14.510   ;72.236   ;8.355     
14.520   ;72.272   ;8.358     
14.530   ;72.308   ;8.361     
14.540   ;72.344   ;8.363     
14.550   ;72.380   ;8.366     
14.560   ;72.416   ;8.369     
14.570   ;72.452   ;8.371     
14.580   ;72.488   ;8.374     
14.590   ;72.524   ;8.377     
14.600   ;72.560   ;8.379     
14.610   ;72.596   ;8.382     
14.620   ;72.632   ;8.385     
14.630   ;72.668   ;8.387     
14.640   ;72.704   ;8.390     
14.650   ;72.740   ;8.392     
14.660   ;72.776   ;8.395     
14.670   ;72.812   ;8.398     
14.680   ;72.848   ;8.400     
14.690   ;72.884   ;8.403     
14.700   ;72.920   ;8.406     
14.710   ;72.956   ;8.408     
14.720   ;72.992   ;8.411     
14.730   ;73.028   ;8.414     
14.740   ;73.064   ;8.416     
14.750   ;73.100   ;8.419     
14.760   ;73.136   ;8.421     
14.770   ;73.172   ;8.424     
14.780   ;73.208   ;8.427     
14.790   ;73.244   ;8.429     
14.800   ;73.280   ;8.432     
14.810   ;73.316   ;8.434     
14.820   ;73.352   ;8.437     
14.830   ;73.388   ;8.440     
14.840   ;73.424   ;8.442     
14.850   ;73.460   ;8.445     
14.860   ;73.496   ;8.447     
14.870   ;73.532   ;8.450     
14.880   ;73.568   ;8.453     
14.890   ;73.604   ;8.455     
14.900   ;73.640   ;8.458     
14.910   ;73.676   ;8.460     
14.920   ;73.712   ;8.463     
14.930   ;73.748   ;8.466     
14.940   ;73.784   ;8.468     
14.950   ;73.820   ;8.471     
14.960   ;73.856   ;8.473     
14.970   ;73.892   ;8.476     
14.980   ;73.928   ;8.479     
14.990   ;73.964   ;8.481     
15.000   ;74.000   ;8.484     
15.010   ;74.036   ;8.486     
15.020   ;74.072   ;8.489     
15.030   ;74.108   ;8.492     
15.040   ;74.144   ;8.494     
15.050   ;74.180   ;8.497     
15.060   ;74.216   ;8.499     
15.070   ;74.252   ;8.502     
15.080   ;74.288   ;8.504     
15.090   ;74.324   ;8.507     
15.100   ;74.360   ;8.510     
15.110   ;74.396   ;8.512     
15.120   ;74.432   ;8.515     
15.130   ;74.468   ;8.517     
15.140   ;74.504   ;8.520     
15.150   ;74.540   ;8.522     
15.160   ;74.576   ;8.525     
15.170   ;74.612   ;8.528     
15.180   ;74.648   ;8.530     
15.190   ;74.684   ;8.533     
15.200   ;74.720   ;8.535     
15.210   ;74.756   ;8.538     
15.220   ;74.792   ;8.540     
15.230   ;74.828   ;8.543     
15.240   ;74.864   ;8.545     
15.250   ;74.900   ;8.548     
15.260   ;74.936   ;8.551     
15.270   ;74.972   ;8.553     
15.280   ;75.008   ;8.556     
15.290   ;75.044   ;8.558     
15.300   ;75.080   ;8.561     
15.310   ;75.116   ;8.563     
15.320   ;75.152   ;8.566     
15.330   ;75.188   ;8.568     
15.340   ;75.224   ;8.571     
15.350   ;75.260   ;8.573     
15.360   ;75.296   ;8.576     
15.370   ;75.332   ;8.578     
15.380   ;75.368   ;8.581     
15.390   ;75.404   ;8.584     
15.400   ;75.440   ;8.586     
15.410   ;75.476   ;8.589     
15.420   ;75.512   ;8.591     
15.430   ;75.548   ;8.594     
15.440   ;75.584   ;8.596     
15.450   ;75.620   ;8.599     
15.460   ;75.656   ;8.601     
15.470   ;75.692   ;8.604     
15.480   ;75.728   ;8.606     
15.490   ;75.764   ;8.609     
15.500   ;75.800   ;8.611     
15.510   ;75.836   ;8.614     
15.520   ;75.872   ;8.616     
15.530   ;75.908   ;8.619     
15.540   ;75.944   ;8.621     
15.550   ;75.980   ;8.624     
15.560   ;76.016   ;8.626     
15.570   ;76.052   ;8.629     
15.580   ;76.088   ;8.631     
15.590   ;76.124   ;8.634     
15.600   ;76.160   ;8.636     
15.610   ;76.196   ;8.639     
15.620   ;76.232   ;8.641     
15.630   ;76.268   ;8.644     
15.640   ;76.304   ;8.646     
15.650   ;76.340   ;8.649     
15.660   ;76.376   ;8.651     
15.670   ;76.412   ;8.654     
15.680   ;76.448   ;8.656     
15.690   ;76.484   ;8.659     
15.700   ;76.520   ;8.661     
15.710   ;76.556   ;8.664     
15.720   ;76.592   ;8.666     
15.730   ;76.628   ;8.669     
15.740   ;76.664   ;8.671     
15.750   ;76.700   ;8.674     
15.760   ;76.736   ;8.676     
15.770   ;76.772   ;8.679     
15.780   ;76.808   ;8.681     
15.790   ;76.844   ;8.684     
15.800   ;76.880   ;8.686     
15.810   ;76.916   ;8.689     
15.820   ;76.952   ;8.691     
15.830   ;76.988   ;8.694     
15.840   ;77.024   ;8.696     
15.850   ;77.060   ;8.698     
15.860   ;77.096   ;8.701     
15.870   ;77.132   ;8.703     
15.880   ;77.168   ;8.706     
15.890   ;77.204   ;8.708     
15.900   ;77.240   ;8.711     
15.910   ;77.276   ;8.713     
15.920   ;77.312   ;8.716     
15.930   ;77.348   ;8.718     
15.940   ;77.384   ;8.721     
15.950   ;77.420   ;8.723     
15.960   ;77.456   ;8.726     
15.970   ;77.492   ;8.728     
15.980   ;77.528   ;8.730     
15.990   ;77.564   ;8.733     
